distribution,loo_influence
quercetin_subset,0.025936733122117403
quercetin_subset,0.030570511878010954
quercetin_subset,0.02999641489575946
quercetin_subset,0.022191389194791408
quercetin_subset,0.016041999188144012
quercetin_subset,0.034728256575797437
quercetin_subset,0.02365038085775172
quercetin_subset,0.027320681015253763
quercetin_subset,0.02646442020201046
quercetin_subset,0.022913261152266294
quercetin_subset,0.03446711488098477
quercetin_subset,0.02385846066292608
quercetin_subset,0.02573992660439572
quercetin_subset,0.023964561295121794
quercetin_subset,0.02693939886867733
quercetin_subset,0.025654530811010236
quercetin_subset,0.029660830852174098
quercetin_subset,0.0343065275499673
quercetin_subset,0.020872334893125545
quercetin_subset,0.03972419719153933
quercetin_subset,0.033621223714238445
quercetin_subset,0.03293152689193324
quercetin_subset,0.033323085680269
quercetin_subset,0.03207456575994481
quercetin_subset,0.035124824170505956
quercetin_subset,0.023672031241963955
quercetin_subset,0.024085747940796147
quercetin_subset,0.03465682137693031
quercetin_subset,0.020083596096122033
quercetin_subset,0.04491890508533179
quercetin_subset,0.02611689757631063
quercetin_subset,0.014214563091397204
quercetin_subset,0.02369520316232374
quercetin_subset,0.02688637454009403
quercetin_subset,0.028733397413666026
quercetin_subset,0.025549531824631395
quercetin_subset,0.030593922171489787
quercetin_subset,0.022169441647057402
quercetin_subset,0.04798788987528926
quercetin_subset,0.03945007721415714
quercetin_subset,0.02692665271822775
quercetin_subset,0.03763087844537944
quercetin_subset,0.018326162516008552
quercetin_subset,0.028767698354084766
quercetin_subset,0.03497557616462882
quercetin_subset,0.03312322495844301
quercetin_subset,0.050844650278107084
quercetin_subset,0.028888904983044195
quercetin_subset,0.02630175655388777
quercetin_subset,0.017756254532880357
quercetin_subset,0.02756124306637001
quercetin_subset,0.031740177398102115
quercetin_subset,0.02867785180701176
quercetin_subset,0.02866341529470438
quercetin_subset,0.031210039914583945
quercetin_subset,0.04268047194339325
quercetin_subset,0.02415124431043322
quercetin_subset,0.039667895089830395
quercetin_subset,0.03160019734060053
quercetin_subset,0.0314818892784725
quercetin_subset,0.035420625339362216
quercetin_subset,0.027721461434577
quercetin_subset,0.03506114441685411
quercetin_subset,0.03852856774990246
quercetin_subset,0.01605292001896337
quercetin_subset,0.02339421042193647
quercetin_subset,0.035049018004871306
quercetin_subset,0.02098076815008578
quercetin_subset,0.024136183130977228
quercetin_subset,0.04650635013688739
quercetin_subset,0.03972844086166352
quercetin_subset,0.020838497035583135
quercetin_subset,0.02556739058811232
quercetin_subset,0.012667501622578908
quercetin_subset,0.0295574565302999
quercetin_subset,0.024233023261060083
quercetin_subset,0.017641311506719742
quercetin_subset,0.03895961357709411
quercetin_subset,0.03581916373345629
quercetin_subset,0.03484351866940402
quercetin_subset,0.025357079123414564
quercetin_subset,0.028954686662892935
quercetin_subset,0.020643924779886143
quercetin_subset,0.03114084355246277
quercetin_subset,0.015314075213133618
quercetin_subset,0.020840654635623884
quercetin_subset,0.022553066781726697
quercetin_subset,0.03069439375448226
quercetin_subset,0.02904073972907617
quercetin_subset,0.037686815273647006
quercetin_subset,0.022097782226421194
quercetin_subset,0.03503942915536349
quercetin_subset,0.023515992117548012
quercetin_subset,0.026239533774501694
quercetin_subset,0.021437913166341027
quercetin_subset,0.04084179161493484
quercetin_subset,0.03435513970682067
quercetin_subset,0.026107485122551816
quercetin_subset,0.03670553540514465
quercetin_subset,0.028422016820134614
quercetin_subset,0.025194198354890982
quercetin_subset,0.03503606794694114
quercetin_subset,0.045132590107980756
quercetin_subset,0.03534563875830724
quercetin_subset,0.038558729042446685
quercetin_subset,0.040812199240803405
quercetin_subset,0.030656970816899526
quercetin_subset,0.03845796013388017
quercetin_subset,0.03728904100929167
quercetin_subset,0.033370263186118826
quercetin_subset,0.02710343117838888
quercetin_subset,0.049718778431907085
quercetin_subset,0.02506436341941848
quercetin_subset,0.03720927825225743
quercetin_subset,0.015140828264777233
quercetin_subset,0.030225331451111514
quercetin_subset,0.023800409123736856
quercetin_subset,0.02200334712679404
quercetin_subset,0.023252630242564215
quercetin_subset,0.02777260869721693
quercetin_subset,0.030788607225753693
quercetin_subset,0.033145900509793186
quercetin_subset,0.034967116034823956
quercetin_subset,0.050518510124695624
quercetin_subset,0.027332269816959416
quercetin_subset,0.03560101339782453
quercetin_subset,0.02751626341691518
quercetin_subset,0.03217584006030898
quercetin_subset,0.023684893296087257
quercetin_subset,0.029082229451430974
quercetin_subset,0.024309614269205315
quercetin_subset,0.036574160503535506
quercetin_subset,0.034954688126625534
quercetin_subset,0.023941341774538542
quercetin_subset,0.031750349060274845
quercetin_subset,0.02352260419465811
quercetin_subset,0.01754085736841614
quercetin_subset,0.020379468231075698
quercetin_subset,0.02480197177792175
quercetin_subset,0.031376601639171935
quercetin_subset,0.01998302868916868
quercetin_subset,0.02202648629887939
quercetin_subset,0.015875122492064766
quercetin_subset,0.02732876038088599
quercetin_subset,0.024273495950048147
quercetin_subset,0.020979540489193038
quercetin_subset,0.052912904690799914
quercetin_subset,0.019886907072687046
quercetin_subset,0.02807649998753626
quercetin_subset,0.02649078186624942
quercetin_subset,0.03255482020194033
quercetin_subset,0.0405471061521055
quercetin_subset,0.028962074353314125
quercetin_subset,0.0380626596094399
quercetin_subset,0.012487008570233146
quercetin_subset,0.023228589592598374
quercetin_subset,0.027375027367446573
quercetin_subset,0.028375474997861288
quercetin_subset,0.031428789615482136
quercetin_subset,0.023866204030713448
quercetin_subset,0.03138661773230329
quercetin_subset,0.030673163496608393
quercetin_subset,0.037552995206388
quercetin_subset,0.03037661173949947
quercetin_subset,0.03819614771425608
quercetin_subset,0.03188249738397889
quercetin_subset,0.02643268120971557
quercetin_subset,0.02956064565004702
quercetin_subset,0.038950049880910366
quercetin_subset,0.031651669459563755
quercetin_subset,0.032721123905142854
quercetin_subset,0.012528430134697099
quercetin_subset,0.02590661496669433
quercetin_subset,0.034972698701149975
quercetin_subset,0.033903227166593185
quercetin_subset,0.03187181328656459
quercetin_subset,0.02352624741023309
quercetin_subset,0.02393117883629767
quercetin_subset,0.04608179167401544
quercetin_subset,0.017998583908618877
quercetin_subset,0.030937335256608866
quercetin_subset,0.019793447277226844
quercetin_subset,0.022046146148863754
quercetin_subset,0.022521563243767844
quercetin_subset,0.03197656016160165
quercetin_subset,0.032624779656020335
quercetin_subset,0.03462219124652288
quercetin_subset,0.03621993973527164
quercetin_subset,0.025003686675108647
quercetin_subset,0.01923844343851327
quercetin_subset,0.023324881266359978
quercetin_subset,0.03559470053044298
quercetin_subset,0.027138255254784065
quercetin_subset,0.0229877669919285
quercetin_subset,0.015158698034277196
quercetin_subset,0.02157790051199606
quercetin_subset,0.037760918964116756
quercetin_subset,0.032840739418341
quercetin_subset,0.03470167672371994
quercetin_subset,0.014672124431143217
quercetin_subset,0.02102986122248294
quercetin_subset,0.026621531786746803
quercetin_subset,0.03650359388121614
quercetin_subset,0.02227681938338724
quercetin_subset,0.020730470647064955
quercetin_subset,0.03912664996878996
quercetin_subset,0.038552100981665546
quercetin_subset,0.03900351113506176
quercetin_subset,0.028550054776860442
quercetin_subset,0.01659233841690334
quercetin_subset,0.03858103617709438
quercetin_subset,0.017911586840895093
quercetin_subset,0.03520024710397961
quercetin_subset,0.02550058945320697
quercetin_subset,0.025858746152370167
quercetin_subset,0.03998249167723719
quercetin_subset,0.030480498605371383
quercetin_subset,0.027767786077045973
quercetin_subset,0.034940963879947905
quercetin_subset,0.03293783604240313
quercetin_subset,0.015984609700524708
quercetin_subset,0.027434459226189475
quercetin_subset,0.045992580683770795
quercetin_subset,0.02603385472241455
quercetin_subset,0.04145780446852588
quercetin_subset,0.03214858699892043
quercetin_subset,0.01804165521760828
quercetin_subset,0.03643075955207964
quercetin_subset,0.0330669924990432
quercetin_subset,0.021248533630537123
quercetin_subset,0.03252299257947059
quercetin_subset,0.01894952632753569
quercetin_subset,0.025929265755172584
quercetin_subset,0.021856200315417195
quercetin_subset,0.026127677679704305
quercetin_subset,0.03866859562568512
quercetin_subset,0.03287033492575128
quercetin_subset,0.04206137888222315
quercetin_subset,0.02159565967894712
quercetin_subset,0.027019858472143856
quercetin_subset,0.01606571193979418
quercetin_subset,0.020722559567634066
quercetin_subset,0.02094280120770129
quercetin_subset,0.019357185645820802
quercetin_subset,0.03428182568668122
quercetin_subset,0.035020990678607936
quercetin_subset,0.030146359355547492
quercetin_subset,0.03304544390575153
quercetin_subset,0.029393422758065644
quercetin_subset,0.030837813473745423
quercetin_subset,0.03546680090332952
quercetin_subset,0.02959714138359708
quercetin_subset,0.027987462796542018
quercetin_subset,0.044984474192642135
quercetin_subset,0.020819299393021934
quercetin_subset,0.022088969057945634
quercetin_subset,0.0300383134756041
quercetin_subset,0.036217958380578605
quercetin_subset,0.032018645530294605
quercetin_subset,0.027515956146377297
quercetin_subset,0.0230322806981986
quercetin_subset,0.029755355604863427
quercetin_subset,0.02361927836350589
quercetin_subset,0.04248297117521681
quercetin_subset,0.01651235351564092
quercetin_subset,0.04071106915242089
quercetin_subset,0.016838990923794334
quercetin_subset,0.03424490725298035
quercetin_subset,0.01947502507070907
quercetin_subset,0.02967647737175585
quercetin_subset,0.04092479554051317
quercetin_subset,0.02805490574379093
quercetin_subset,0.04183342052870843
quercetin_subset,0.019663851370744053
quercetin_subset,0.04322516444880467
quercetin_subset,0.04175829716899843
quercetin_subset,0.03231953506735753
quercetin_subset,0.020620212446115824
quercetin_subset,0.029584747669333254
quercetin_subset,0.013982329564604429
quercetin_subset,0.02921978784542125
quercetin_subset,0.03803063703239898
quercetin_subset,0.02126545832115027
quercetin_subset,0.027499699614052953
quercetin_subset,0.04823528595709312
quercetin_subset,0.028209862137365066
quercetin_subset,0.035116814591975284
quercetin_subset,0.030226192887326534
quercetin_subset,0.0200333950697818
quercetin_subset,0.03677330319838566
quercetin_subset,0.023226866506490734
quercetin_subset,0.036015849760885434
quercetin_subset,0.03680708238767803
quercetin_subset,0.019512168515728245
quercetin_subset,0.035609528386006686
quercetin_subset,0.021237965833667497
quercetin_subset,0.02489276223639261
quercetin_subset,0.026172183570986465
quercetin_subset,0.028233137359074338
quercetin_subset,0.037059099876232446
quercetin_subset,0.014892833606686829
quercetin_subset,0.028083430346038156
quercetin_subset,0.026600101874860806
quercetin_subset,0.018878789732083883
quercetin_subset,0.016695763558670543
quercetin_subset,0.03341134285410507
quercetin_subset,0.02943767961783263
quercetin_subset,0.0241474825336348
quercetin_subset,0.03426874745367824
quercetin_subset,0.05351985234741199
quercetin_subset,0.032971529605156875
quercetin_subset,0.024653786583477895
quercetin_subset,0.024339758658905974
quercetin_subset,0.06218647574631599
quercetin_subset,0.030710827008252378
quercetin_subset,0.017428871745926045
quercetin_subset,0.02494439277466478
quercetin_subset,0.030772310071993984
quercetin_subset,0.03126376542654107
quercetin_subset,0.02698738071678395
quercetin_subset,0.028533767065473694
quercetin_subset,0.043992402450539966
quercetin_subset,0.02899688911417176
quercetin_subset,0.04430286944324424
quercetin_subset,0.023795442596499895
quercetin_subset,0.011961424791205011
quercetin_subset,0.023898645289779485
quercetin_subset,0.03762897508926877
quercetin_subset,0.03520310902895775
quercetin_subset,0.01626302752805985
quercetin_subset,0.027123575721497685
quercetin_subset,0.022182454823819732
quercetin_subset,0.032670343069057375
quercetin_subset,0.01969235614649017
quercetin_subset,0.045672198498749525
quercetin_subset,0.020242644627345832
quercetin_subset,0.02924560417402749
quercetin_subset,0.026367525970937337
quercetin_subset,0.033543869754306135
quercetin_subset,0.03943577813314946
quercetin_subset,0.02258101519684659
quercetin_subset,0.040074621501278204
quercetin_subset,0.033055082067711
quercetin_subset,0.03174475404303139
quercetin_subset,0.025483712157523538
quercetin_subset,0.027940328981027388
quercetin_subset,0.03395280749928482
quercetin_subset,0.019701270964232773
quercetin_subset,0.017881570094288778
quercetin_subset,0.023262874830619694
quercetin_subset,0.022683067347011983
quercetin_subset,0.012916270177789244
quercetin_subset,0.03608235136731196
quercetin_subset,0.025746757934243882
quercetin_subset,0.025739458383981863
quercetin_subset,0.024579338008591568
quercetin_subset,0.022678610988794257
quercetin_subset,0.020765671532319573
quercetin_subset,0.03357009928758683
quercetin_subset,0.04415041615010645
quercetin_subset,0.04721893282001635
quercetin_subset,0.03723425986879332
quercetin_subset,0.026971364565552224
quercetin_subset,0.03952197700336112
quercetin_subset,0.030207937203071026
quercetin_subset,0.03605203595660404
quercetin_subset,0.02930071729139103
quercetin_subset,0.026961017856926558
quercetin_subset,0.025362104379946453
quercetin_subset,0.021018408540726414
quercetin_subset,0.021136258583480814
quercetin_subset,0.030450645006985154
quercetin_subset,0.020447871906664927
quercetin_subset,0.02927842126550171
quercetin_subset,0.03993686869522885
quercetin_subset,0.039554058209742796
quercetin_subset,0.02070259956539005
quercetin_subset,0.04611188062111184
quercetin_subset,0.025972092336508018
quercetin_subset,0.021502397364608166
quercetin_subset,0.033049329286433324
quercetin_subset,0.01763084409533135
quercetin_subset,0.018473145059530863
quercetin_subset,0.039085758462142746
quercetin_subset,0.048492513742824025
quercetin_subset,0.026077937047221163
quercetin_subset,0.03270998200082481
quercetin_subset,0.02842937385130402
quercetin_subset,0.04980280976647622
quercetin_subset,0.020600590288913038
quercetin_subset,0.018071896892879077
quercetin_subset,0.03644300263562408
quercetin_subset,0.031180631319534406
quercetin_subset,0.031713349909500636
quercetin_subset,0.02893974722028938
quercetin_subset,0.025053567519111742
quercetin_subset,0.037679775868159654
quercetin_subset,0.037063931288915226
quercetin_subset,0.03513446419792493
quercetin_subset,0.022413759849276828
quercetin_subset,0.028617400674310907
quercetin_subset,0.03930185734745936
quercetin_subset,0.0305080500164468
quercetin_subset,0.029423974209459906
quercetin_subset,0.04116927129504626
quercetin_subset,0.02713375231008546
quercetin_subset,0.030762185889535172
quercetin_subset,0.018498667352436972
quercetin_subset,0.03351895594119508
quercetin_subset,0.03361941852520971
quercetin_subset,0.03455294627680655
quercetin_subset,0.019353434755346365
quercetin_subset,0.02471924312890487
quercetin_subset,0.035593399165537026
quercetin_subset,0.021273532698337025
quercetin_subset,0.03368402442922024
quercetin_subset,0.010293209048461071
quercetin_subset,0.02645975079018424
quercetin_subset,0.045260500061490024
quercetin_subset,0.03506340300752214
quercetin_subset,0.02316443682493545
quercetin_subset,0.02298368447516254
quercetin_subset,0.01684512151518013
quercetin_subset,0.04552598557974673
quercetin_subset,0.04368867408056118
quercetin_subset,0.03598120120841729
quercetin_subset,0.049074382517388354
quercetin_subset,0.027530351778903565
quercetin_subset,0.03828841359343219
quercetin_subset,0.019417412089340835
quercetin_subset,0.027870453054409144
quercetin_subset,0.028655458210479108
quercetin_subset,0.012511035046197029
quercetin_subset,0.02663586005831697
quercetin_subset,0.01162665596777612
quercetin_subset,0.03100008440450511
quercetin_subset,0.033650403691967354
quercetin_subset,0.028277330724455624
quercetin_subset,0.025646949289342132
quercetin_subset,0.01570215255223866
quercetin_subset,0.02921112646596829
quercetin_subset,0.03686527706742259
quercetin_subset,0.03254091832035208
quercetin_subset,0.025894934644751916
quercetin_subset,0.018977842398042514
quercetin_subset,0.01827230716275877
quercetin_subset,0.0286683639979206
quercetin_subset,0.017814934128453634
quercetin_subset,0.021667003707618062
quercetin_subset,0.016446083054662084
quercetin_subset,0.02236898393914822
quercetin_subset,0.020302175781459795
quercetin_subset,0.03935756672726827
quercetin_subset,0.02123516553570491
quercetin_subset,0.025390651693116325
quercetin_subset,0.029423279031063905
quercetin_subset,0.02184628428392501
quercetin_subset,0.03859661053026072
quercetin_subset,0.026988982444615464
quercetin_subset,0.023300183273496776
quercetin_subset,0.031201835085981313
quercetin_subset,0.019748600240884026
quercetin_subset,0.024403707457766016
quercetin_subset,0.022806550280720622
quercetin_subset,0.026598563489436445
quercetin_subset,0.01797800504994713
quercetin_subset,0.03067853105997161
quercetin_subset,0.021001770681860765
quercetin_subset,0.02466983607555387
quercetin_subset,0.03250289925261059
quercetin_subset,0.017997575223089556
quercetin_subset,0.019810701771847083
quercetin_subset,0.032279747278397636
quercetin_subset,0.033936532808965664
quercetin_subset,0.032557657141907496
quercetin_subset,0.028772151528862706
quercetin_subset,0.04215010574379275
quercetin_subset,0.029252179873755207
quercetin_subset,0.017217016008424804
quercetin_subset,0.0357664220475782
quercetin_subset,0.03666942911904138
quercetin_subset,0.02278589540131685
quercetin_subset,0.04528018503919148
quercetin_subset,0.028352211997171774
quercetin_subset,0.020650696526051
quercetin_subset,0.04220014778861819
quercetin_subset,0.024836562884563217
quercetin_subset,0.030567240321647076
quercetin_subset,0.020256388608451872
quercetin_subset,0.044099237713933696
quercetin_subset,0.032978508757769115
quercetin_subset,0.04195852800655482
quercetin_subset,0.035101860232211256
quercetin_subset,0.024447653185448826
quercetin_subset,0.03613141047785172
quercetin_subset,0.03359249046237498
quercetin_subset,0.03353812183740895
quercetin_subset,0.05556855954429836
quercetin_subset,0.04100677571677391
quercetin_subset,0.02999039442811875
quercetin_subset,0.04077693250669545
quercetin_subset,0.027499301850181356
quercetin_subset,0.03508673353132321
quercetin_subset,0.03278411405049854
quercetin_subset,0.022860819760338675
quercetin_subset,0.03479285661061966
quercetin_subset,0.029148902202910727
quercetin_subset,0.019417503181656564
quercetin_subset,0.03188748174783145
quercetin_subset,0.017612333796062786
quercetin_subset,0.03593412757573128
quercetin_subset,0.027093687812449054
quercetin_subset,0.024365363459020004
quercetin_subset,0.02359244314311195
quercetin_subset,0.02922264345860962
quercetin_subset,0.032440655884727644
quercetin_subset,0.02885171980313198
quercetin_subset,0.01896700051046393
quercetin_subset,0.02632110513414184
quercetin_subset,0.0352073892318249
quercetin_subset,0.045565005306848726
quercetin_subset,0.027543394149807436
quercetin_subset,0.03305059234946463
quercetin_subset,0.02759922498695366
quercetin_subset,0.029748515329560653
quercetin_subset,0.02827264927443618
quercetin_subset,0.04094614445631743
quercetin_subset,0.024135096324603998
quercetin_subset,0.03685143452340169
quercetin_subset,0.02424216708896776
quercetin_subset,0.03265272184761994
quercetin_subset,0.0316785693635692
quercetin_subset,0.025781900751672984
quercetin_subset,0.030426633988113256
quercetin_subset,0.02812961800160416
quercetin_subset,0.024886149197883234
quercetin_subset,0.01858954268975223
quercetin_subset,0.029171487767050783
quercetin_subset,0.034618567678512714
quercetin_subset,0.03140355909145682
quercetin_subset,0.021335391829091437
quercetin_subset,0.037415281160709725
quercetin_subset,0.03851620420301802
quercetin_subset,0.048065625782863455
quercetin_subset,0.021459292267428005
quercetin_subset,0.026640855985984386
quercetin_subset,0.026386285658638653
quercetin_subset,0.03637513576309133
quercetin_subset,0.022640917438129193
quercetin_subset,0.016074460911591298
quercetin_subset,0.03497160254763965
quercetin_subset,0.023468723124239477
quercetin_subset,0.03668925318694185
quercetin_subset,0.030682980905217257
quercetin_subset,0.033035300702329476
quercetin_subset,0.035073228706930304
quercetin_subset,0.016913843158361936
quercetin_subset,0.020157309327624356
quercetin_subset,0.022958429606626442
quercetin_subset,0.03373265878797896
quercetin_subset,0.03025297077226538
quercetin_subset,0.035848779404459
quercetin_subset,0.01897775003794773
quercetin_subset,0.04689016284174048
quercetin_subset,0.03215512766902745
quercetin_subset,0.028568129052106914
quercetin_subset,0.029445800004182097
quercetin_subset,0.028202716440922967
quercetin_subset,0.03209483482250101
quercetin_subset,0.02138909460499332
quercetin_subset,0.028664043656590785
quercetin_subset,0.03245265422924466
quercetin_subset,0.022321123439700642
quercetin_subset,0.02221176928428249
quercetin_subset,0.016921266183973466
quercetin_subset,0.025681449488330534
quercetin_subset,0.025498019088794444
quercetin_subset,0.01907304781764354
quercetin_subset,0.02366885022082495
quercetin_subset,0.022984497285303433
quercetin_subset,0.03602736177226351
quercetin_subset,0.038193446594709184
quercetin_subset,0.04101004805873892
quercetin_subset,0.03293878146137482
quercetin_subset,0.02746436084813045
quercetin_subset,0.023719040988597895
quercetin_subset,0.026952861437686815
quercetin_subset,0.019980808899357726
quercetin_subset,0.021451872135079358
quercetin_subset,0.02762113138059145
quercetin_subset,0.034479219701300065
quercetin_subset,0.03177074811311785
quercetin_subset,0.027659161584908613
quercetin_subset,0.020240340811174474
quercetin_subset,0.03938690365556976
quercetin_subset,0.03435462966852729
quercetin_subset,0.022831908430197778
quercetin_subset,0.019698065692815223
quercetin_subset,0.03770686957121624
quercetin_subset,0.030225775384844694
quercetin_subset,0.018484685942086524
quercetin_subset,0.02934809487331154
quercetin_subset,0.03057145528040794
quercetin_subset,0.01986025269026757
quercetin_subset,0.03437548903333836
quercetin_subset,0.02443169306930503
quercetin_subset,0.02700609773514669
quercetin_subset,0.028331424747050644
quercetin_subset,0.04421149649294737
quercetin_subset,0.02594299467009874
quercetin_subset,0.032054296293451356
quercetin_subset,0.027894355639392916
quercetin_subset,0.035165954613764726
quercetin_subset,0.03118713511038502
quercetin_subset,0.014698798424782156
quercetin_subset,0.027171060530905983
quercetin_subset,0.04226422613449221
